user,story,comment
MayeulC,13408797,1
bobbington,14477851,1
geoffreyy,14299628,1
kristofferR,15438894,1
tomelders,15432720,1
Pica_soO,13629593,1
evtothedev,14688684,1
The_Sponge,14688684,1
jsk2600,14605342,1
tannhaeuser,15980653,1
gm-conspiracy,13356318,1
Houshalter,15924093,1
mikaelf,13600427,1
fiatjaf,13600427,1
me551ah,13301832,1
stefanwlb,16009459,1
ChicagoDave,15723772,1
wx2018,14688684,1
inetknght,14182262,1
spyckie2,14238005,1
russellbeattie,14539770,1
of,14923362,1
tixocloud,14911467,1
bossx,13389935,1
c-slice,13392620,1
floatboth,14063609,1
nik736,15544378,1
oaosman84,13301832,1
astrapat,15584124,1
joesb,13909365,1
seany,14763802,1
webreac,15695326,1
umuse,14238005,1
esistgut,15694926,1
nikisweeting,15946425,1
joshwa,13500346,1
JasonCEC,13541679,1
paulobraga,15585769,1
muratk,15601729,1
muchbetterguy,15601729,1
coffutt,15601729,1
tawayyy,14673777,1
philipov,15826445,1
duke360,14256300,1
wchurchill,14393991,1
HillaryBriss,15021427,1
kinkrtyavimoodh,15685180,1
campuscodi,15686653,1
ahstilde,13541679,1
george_ciobanu,13682949,1
squarefoot,15368353,1
felipefariasl,13849430,1
moomin,13857086,1
iplaw,13857086,1
laurent123456,13857086,1
djrogers,13774006,1
afejessn,15601729,1
jgalt212,13860890,1
pawelkomarnicki,13361019,1
speek,14238005,1
bidmotion,14238005,1
muppetman,14823807,1
julia_emotech,15384262,1
rudasi,15384262,1
orionblastar,13475172,1
sunseb,15321015,1
staunch,16025112,1
jonstewart,13507993,1
known,13857887,1
thefourthchime,14483409,1
methehack,13810764,1
inopinatus,14073223,1
DannyB2,14990137,1
jkovacs,14381264,1
blennon,15461439,1
batmansmk,14973506,1
DannyB2,14403036,1
snambi,15821575,1
jmo4,15824597,1
wu-ikkyu,14711621,1
bdowling,15793473,1
SailingShip,15723772,1
CharlesDodgson,15274339,1
dchuk,15467854,1
Ygg2,15381886,1
kronos29296,14703098,1
jameincke,14688684,1
gshakir,15230871,1
galori,14023198,1
khazhoux,15368353,1
otempomores,14021885,1
smelltest,15994410,1
tzakrajs,15990559,1
rohanprabhu,13668916,1
Markoff,14347648,1
ankyth27,15544378,1
jaoued,15544378,1
titojankowski,14185891,1
malmsteen,15927132,1
jhulla,14105721,1
kanchon1234,14239194,1
ringaroundthetx,15744359,1
KeepTalking,15193892,1
Yuioup,15694018,1
agumonkey,15210022,1
edgartaor,14918911,1
neximo64,15342486,1
hennsen,14661285,1
velodrome,13442022,1
slightlyCyborg,13442022,1
shadowSeeker,13439828,1
snappyTertle,15651058,1
styx31,15651058,1
akras14,13426494,1
brian-armstrong,14707674,1
TekMol,15230871,1
CalChris,13910925,1
gumby,15534580,1
mk89,15031922,1
mglukhovsky,13610146,1
norswap,13960183,1
KirinDave,13456246,1
capocannoniere,13840282,1
colanderman,15485672,1
kenhwang,15718686,1
sriku,13816627,1
zzzcpan,15089476,1
77pt77,14418877,1
ilzmastr,14127071,1
Anatidae,15302707,1
cecilial,15148885,1
jyriand,13849430,1
solotronics,14560042,1
api,15902054,1
lebanon_tn,13507993,1
rahilsondhi,15704730,1
g9,13950002,1
hamami,14103091,1
Doctor_Fegg,14105489,1
based2,16015539,1
jeremyjbowers,15601729,1
citruspi,13977982,1
davotoula,14366825,1
richardknop,15759562,1
dsr_,15268726,1
pasbesoin,14664417,1
beloch,13478514,1
Splendor,13600427,1
LyalinDotCom,13601451,1
maksa,14486657,1
scandox,14495405,1
gravelc,15368353,1
hossbeast,13798130,1
intrasight,13932806,1
iflypropplanes,15601729,1
arscan,14939255,1
mattnewton,14939255,1
jplayer01,13718586,1
CapacitorSet,13718752,1
JasonSage,14299628,1
dugditches,14189392,1
chatmasta,13837781,1
gerlv,13837781,1
SteveNuts,13647190,1
eldavido,13668916,1
mark_l_watson,13364583,1
usernam,13471543,1
arenaninja,13660086,1
cialowicz,14090419,1
nailer,14560042,1
spongeb00b,14560042,1
orasis,13713480,1
cycomachead,14993216,1
jlian,16025112,1
AndyMcConachie,15890551,1
jlebrech,15694018,1
OjelaFunderbunk,14942902,1
tdeck,14505378,1
botswana99,13590123,1
AJRF,14919845,1
grenoire,15946425,1
ainiriand,15857833,1
basseq,13382263,1
magic_beans,14670306,1
ky3,16035402,1
blister,13301832,1
bogomipz,13653669,1
quakeguy,13999378,1
tuxguy,15447706,1
peteretep,15447706,1
Mz,15294171,1
txmx2000,15441537,1
MartinAlbertsen,14688684,1
ericcf,14688684,1
sambaynham,14002821,1
ysavir,14435219,1
sytelus,15990559,1
frankus,15644680,1
netgusto,14403911,1
makecheck,15085159,1
real-anthony,13541679,1
nojvek,14046446,1
seattle_spring,15324954,1
bookofjoe,13682949,1
louithethrid,14225602,1
chaitime,14620608,1
Lxr,14757687,1
interlocutor,15009759,1
gesman,15940318,1
rkrzr,13356318,1
nodesocket,13356318,1
levlandau,13541162,1
pc2g4d,15066729,1
jl6,14645452,1
tonychu,14568468,1
karthikb,15601729,1
platz,15483231,1
otterpro,14923362,1
johnbrodie,15368353,1
rmhsilva,14023198,1
transmit101,15148885,1
PythonDeveloper,13921433,1
grabcocque,13921433,1
pcsanwald,15756062,1
wmf,14529376,1
rkeene2,14552615,1
tzhenghao,15538666,1
geetfun,15538666,1
A_Crazy_Idea,13354329,1
thedonkeycometh,14836653,1
dontreact,15447706,1
fdchn2016,15444607,1
richardboegli,15694926,1
ejholmes,15041986,1
majewsky,15949144,1
GeorgeTirebiter,15089476,1
Stratoscope,15094639,1
gras,15254952,1
blitmap,13942345,1
throw_away_777,13817883,1
danaliv,13817883,1
TomK32,14923362,1
fuscy,14952787,1
ramikhalaf,14238005,1
moiramreilly,15824597,1
Acalyptol,13489100,1
dcosson,15686442,1
rawland,14836653,1
zeveb,15542263,1
zeeshanu,14075720,1
brdd,14688684,1
stefanatfrg,14688684,1
ineedasername,15965653,1
Ace17,13940014,1
STRML,13755673,1
Beacon11,13755673,1
ianamartin,13942345,1
scandox,15309393,1
EugeneOZ,15965653,1
pc2g4d,14291412,1
agmcleod,13361019,1
untog,15969511,1
Mister_Snuggles,15338382,1
InclinedPlane,14269708,1
johnrball,15148885,1
xtiansimon,15155833,1
fizixer,15079619,1
cowpig,14002821,1
ratsimihah,15089476,1
nickhalfasleep,13909365,1
deafcalculus,13593272,1
Aloha,14548030,1
dvcrn,15338382,1
soheil,14002821,1
triangleman,14911467,1
w8rbt,14911467,1
epmaybe,14094083,1
vonkale,14023223,1
cjlars,14182262,1
BuckRogers,13682949,1
johnchristopher,14087381,1
tnitsche,15824597,1
0x006A,15675582,1
pinot,15294171,1
marcoperaza,15543371,1
hellofunk,15772065,1
Jonnax,15169188,1
fosco,15853374,1
cwyers,14462785,1
tomc1985,13940014,1
banned1,14702676,1
sbarre,14531578,1
cjensen,14848786,1
andy_wrote,14805265,1
bunderbunder,14332006,1
madphrodite,13966241,1
trisimix,15924794,1
cpcat,13660086,1
norswap,15368353,1
Firegarden,14699397,1
jzig,15451442,1
ada1981,15451060,1
googletron,15148885,1
davb,14620608,1
kumarvvr,15704376,1
swagtricker,15704376,1
quuquuquu,15745441,1
kilroy123,14980512,1
ExactoKnight,14980512,1
wc-,14688684,1
jjmiller,14688684,1
Negitivefrags,13886885,1
mhluongo,13932226,1
readittwice,15514926,1
bitL,15514926,1
charles-salvia,13867590,1
JoryFormlabs,13541679,1
betolink,13447340,1
dutra,13421927,1
iceman2654,15723926,1
nathan_f77,16024624,1
jcmoscon,15009759,1
jpmattia,14968626,1
kzisme,15275182,1
shmerl,13886105,1
sireat,13743908,1
ChicagoDave,13747414,1
bglusman,13326535,1
jaxn,13326535,1
philipodonnell,15384262,1
WhatIsThisIm12,13392620,1
njarboe,15965653,1
bdamm,14560042,1
narvind,15990559,1
jhaile,13755673,1
nevalau,15384262,1
movedx,15400037,1
qwerty456127,15949144,1
Razengan,14477851,1
kibwen,13940014,1
wmahler,15384262,1
bluepnume,15052691,1
davidgrenier,15795808,1
n1vz3r,15147660,1
dvtv75,14159085,1
jln,15148885,1
ericz,15148885,1
netsec_burn,15762451,1
jlgaddis,14031619,1
dcow,14952787,1
utku_karatas2,14002821,1
mleva,14238005,1
j_s,15904265,1
unfamiliar,15904265,1
ajnin,15642116,1
acd10j,15187874,1
pipio21,14797616,1
a13n,13584097,1
indubitable,15749150,1
willtim,13718752,1
codezero,13718752,1
Digory,13551610,1
yasinaydin,14238005,1
brilliantcode,14139186,1
philfreo,13301832,1
chrisseaton,13566951,1
mschuster91,15017126,1
Dowwie,15017126,1
antaviana,15568078,1
jordigh,13747414,1
dmode,14952787,1
emanreus,14952787,1
tuxracer,15050841,1
duncan_bayne,13301832,1
beautifulfreak,13601451,1
alex_hitchins,13426896,1
LorenzoLlamas,13421927,1
1ammergeier,15763013,1
Zikes,14002821,1
romanr,15824597,1
ajpikul,14699397,1
Animats,14699397,1
sunny1304,13867590,1
ktta,15131370,1
idlewords,15131370,1
warmfuzzykitten,14516538,1
lsh123,13718586,1
rectang,14269590,1
iamleppert,15969511,1
vonnik,15786802,1
katelynsills,15324954,1
kruhft,13471543,1
nrdwavexe,13769727,1
arcool,15857833,1
hi41,15511285,1
croon,14291412,1
tbrock,14060846,1
jacquesm,14060846,1
mstipetic,13421608,1
feanaro,15256603,1
k3oni,15257541,1
da-bacon,16035402,1
zbear,14023198,1
gillianlish,13649523,1
kaizensoze,13301832,1
ISL,13309025,1
johnhenry,13309610,1
ww520,14542938,1
endymi0n,14350059,1
cristaloleg,15201152,1
bishnu,15200955,1
userbinator,14901051,1
bradyat,15148885,1
ChicagoBoy11,13797042,1
MadWombat,15256603,1
StylightGmbH,14023198,1
hossbeast,14649727,1
mihohl,13326535,1
d--b,15502142,1
Animats,14280625,1
chickenfries,14699397,1
lowglow,14238005,1
wolframhempel,14238005,1
ngtvspc,14238005,1
amorphid,14993216,1
pipio21,15453974,1
GrinningFool,13338592,1
tsjackson,15924093,1
hubalew,13392885,1
kxyvr,15444607,1
danielamc,14023198,1
erikb,13498365,1
ameyv,15274339,1
SomeStupidPoint,13406638,1
mygodgoogle,14968626,1
jancsika,15655840,1
nblavoie,15500220,1
DalekBaldwin,15210022,1
torbjorn,15196309,1
rodionos,13853150,1
dukeflukem,16030838,1
error54,13329525,1
jennaluthy,13541679,1
tardo99,15337730,1
CKFY,13423629,1
philfreo,14962634,1
mzitelli,13392885,1
kronos29296,14782294,1
brianwawok,14783279,1
kseifried,15416198,1
alaties,15451442,1
40acres,13918465,1
octasimo,16025112,1
strictnein,16025112,1
itsmenotyou,15432720,1
nappy-doo,13726886,1
zeveb,15642116,1
maxnoe,14002821,1
notspanishflu,14002821,1
albertzeyer,14733829,1
aramadia,14733829,1
mythrwy,13994203,1
abalashov,14304088,1
gciruelos,15747650,1
taozhijiang,15423202,1
novaleaf,13706618,1
ajdkjafklds,15009759,1
mattbillenstein,14142120,1
batbomb,13629593,1
mderazon,15050841,1
komali2,15502142,1
tveyben,13421927,1
k4ch0w,15439967,1
wutwuetend,14002821,1
protomyth,15789108,1
Clanan,15754287,1
Pxtl,13950002,1
watertom,13593272,1
watertom,13593272,1
superb_herb,15651510,1
quobyte,14023198,1
m_st,15651058,1
RealNeatoDude,13713480,1
GeocachingHQ,14238005,1
ijidak,15201152,1
s73ver_,15200955,1
carsongross,14226775,1
lrodriguez31,14023198,1
timruffles,13372985,1
grimmdude,15133919,1
bjt2n3904,14291412,1
ebbv,13797042,1
Boothroid,15062225,1
Joeri,15062225,1
etaty,13706618,1
amingilani,13706618,1
CyberThijs,14592745,1
andy_ppp,14683964,1
kutkloon7,14901051,1
TeeWEE,14901051,1
miguelrochefort,14901051,1
coding123,15950599,1
cottsak,14103091,1
jonrkarr,13301832,1
awesp,13406638,1
real-hacker,15147660,1
kemiller2002,15862494,1
siavosh,15741565,1
yummyfajitas,13541679,1
Robin_Message,13541679,1
WaldronFaulkner,13541679,1
dgraunke,14023198,1
valarauca1,14156954,1
Chris2048,14156954,1
kibwen,14156954,1
wesrowe,13541679,1
smegel,15066729,1
StillBored,14338212,1
thomseddon,14266423,1
major505,14968626,1
pfarnsworth,15723772,1
Sandman,13940412,1
ben_jones,15795808,1
golfer,15446049,1
pbadg3r,15824597,1
wheresmyusern,15771168,1
hvmonk,15291961,1
Youpel84,15824597,1
antocv,14002821,1
techpd,15384262,1
implosificated,15920618,1
splike,15438894,1
metalliqaz,15584124,1
010a,13338592,1
phkahler,13887295,1
NN88,15630646,1
NewsNow,14238005,1
foxhop,13356318,1
thetruthseeker1,13682022,1
arjmandi,14477851,1
pyrale,14483409,1
mayrosedgdotcom,13765240,1
vickytips,14394465,1
RockyMcNuts,14394465,1
mikepalmer,13301832,1
macintux,13642662,1
calimac,15466599,1
whitepoplar,13576236,1
rdiddly,13399095,1
cdancette,15917829,1
Scaevolus,13924546,1
blazespin,14664417,1
hengheng,13765240,1
xyclos,15714318,1
catattack,14718089,1
atiti,14238005,1
jly,15265507,1
erikb,13433927,1
dfyzrbsvb4r5tv,13591561,1
jsd1982,13700492,1
nailer,14757687,1
Steeeve,14784900,1
conanbatt,14784900,1
syntaxing,14784900,1
SydneyKnerd,15601729,1
miguelrochefort,15049171,1
nmolo,15304242,1
jasmcole,15302707,1
jankotek,13940014,1
jray,13588070,1
slg,15342486,1
nickbf,15384262,1
wyldfire,13958366,1
juanplusjuan,14688684,1
brlewis,14523523,1
chetanahuja,15332819,1
woogiewonka,15200955,1
c2h5oh,14002821,1
g9yuayon,14744068,1
numbsafari,14914447,1
jfarlow,15714318,1
EduardoNJF,13541679,1
jhiska,15946095,1
cramforce,15085159,1
virtuexru,13747414,1
pram,14545382,1
_andromeda_,13450143,1
qwtel,14350293,1
gerardnll,15763013,1
rrggrr,15477286,1
loup-vaillant,13994203,1
nehushtan,14656945,1
punnerud,14656945,1
pmarreck,15940144,1
voidmain,15940144,1
ben0x539,15940144,1
jeanvaljean2463,13585104,1
csours,13585104,1
AnnoyingSwede,13356318,1
ChicagoDave,15974603,1
RandyRanderson,14552615,1
mmurthy,15398550,1
andy_ppp,14048812,1
rubatuga,15800676,1
mentat,13790871,1
zer00eyz,14632017,1
SOLAR_FIELDS,14630650,1
schiffern,14632017,1
varunjuice,15601729,1
chibg10,14545382,1
aestetix,13775667,1
outworlder,14639967,1
mike-cardwell,14152688,1
altern8,14918911,1
clay_to_n,14023198,1
thomasfl,13408797,1
alistproducer2,13942345,1
mdemare,15642116,1
_raoulcousins,15502142,1
dzonga,15808096,1
stinkytaco,14291412,1
InclinedPlane,15857833,1
AmIFirstToThink,14417758,1
ictoan,14911467,1
spraak,14911467,1
Skywing,15500220,1
kator,14645452,1
an_account,15521743,1
graycat,13382263,1
jackm,14023198,1
syed321,15601729,1
bitmapbrother,15142853,1
erik_p,13541679,1
bootload,13547089,1
dcposch,13595999,1
mamon,14226775,1
fest,13653819,1
shmageggy,13653819,1
earlybike,15398550,1
ericdykstra,14435219,1
wilsonfiifi,15832170,1
JacenRKohler,13597949,1
bythckr,13932226,1
carroccio,14536410,1
sytse,14108849,1
40acres,13810015,1
petra,14486657,1
DoofusOfDeath,14486657,1
RossBencina,14486657,1
dghughes,13797042,1
awinter-py,13529213,1
godelski,15466599,1
jancsika,15401211,1
lzybkr,15720923,1
pavement,14531578,1
pgbovine,14386394,1
joshma,14238005,1
ralmidani,15921692,1
onetwoname,14292396,1
ptr_void,15321015,1
c-smile,15321850,1
snewman,14023198,1
emhartmann,15824597,1
basseq,15558227,1
Exuma,15155833,1
mmaunder,13683110,1
desireco42,13876514,1
indescions_2017,15892066,1
hal9000xp,14338411,1
benmarks,14643467,1
wiz21c,15230871,1
wsxiaoys,14763802,1
d-sc,14763802,1
byproxy,15844904,1
redy,14708350,1
equalunique,14703661,1
Corristowolf,14952787,1
csomar,15538666,1
avenoir,13489100,1
joachimH,15723772,1
FilterSweep,15912706,1
albertgoeswoof,14918911,1
macawfish,14225602,1
delegate,14621347,1
AJRF,15210022,1
DonHopkins,15342486,1
orf,13769727,1
Little_John,13330611,1
suneilp,14196731,1
thinbeige,14196731,1
saucelabs,15824597,1
russellbeattie,15862278,1
eloff,15200955,1
asdjasldkjkljd,15940318,1
rtfeldman,14023198,1
falsedan,15401211,1
johlindenbaum,14238005,1
atsaloli,14238005,1
zyordz,14237266,1
beefman,15155833,1
stonewhite,15062225,1
andreygrehov,13706618,1
Cephlin,14731181,1
pwdisswordfish2,15917829,1
agotterer,15749150,1
emh68,14990137,1
exxo_,14542938,1
akerro,14542938,1
esseti,13520891,1
nailer,13520891,1
mindcrime,13520891,1
TripleH,13301832,1
notadoc,15342486,1
sgustard,13326792,1
ndreckshage,13966390,1
cardmagic,15521743,1
sasaf5,15451442,1
throwaway613834,15398550,1
deafcalculus,15054252,1
insulanian,15432720,1
mirekrusin,15800676,1
brucepucci,15800676,1
stuaxo,15460851,1
jamesma,15800676,1
DoubleMalt,14238005,1
_ph_,14031619,1
HurrdurrHodor,14028842,1
rumblefrog,14350059,1
isarat,15337730,1
notatoad,13439828,1
Yuioup,15927132,1
eecc,15742287,1
tigroferoce,13590123,1
detronizator,13719368,1
sk2code,13755673,1
blauditore,14323265,1
edgartaor,13755673,1
TearsInTheRain,15294171,1
Fuzzwah,13886626,1
jononor,13375337,1
_up,15675582,1
_pferreir_,15704730,1
eradicatethots,15478078,1
malhaar,13520891,1
beefman,13520891,1
xupybd,15655548,1
remarkEon,14068280,1
andrepd,14620608,1
cm2012,14620608,1
killjoywashere,13932806,1
brandonb,13484372,1
arpgy,15546536,1
vanattab,13603575,1
jelder,14560042,1
SurrealSoul,14560042,1
oscarjd74,14560042,1
dpweb,13478514,1
bitcoinguy,15384262,1
agent3bood,14326439,1
jvaill,15601729,1
rattray,14444914,1
masthead,14918911,1
dan-compton,14923362,1
freddref,13713953,1
return0,13713953,1
cosinetau,13552747,1
niceperson,13579226,1
myf01d,13579226,1
ksahin,15694118,1
abpavel,14023198,1
corford,13940014,1
cormacrelf,15368104,1
jgrahamc,13718752,1
blizkreeg,14847059,1
tmsldd,14350293,1
patio11,15272152,1
stadeschuldt,15990559,1
joajoa,14688684,1
mcjon77,14308754,1
dcc,15384262,1
r1ch,13721452,1
ablation,14299628,1
kartickv,13941011,1
jawns,14219384,1
codedokode,15012883,1
schemathings,14299628,1
mzuercher,15148885,1
nsamuell,14688684,1
dzhiurgis,13414570,1
jordan-nulogy,13301832,1
johnsmith21006,13668916,1
fenwick67,15066729,1
urlgrey,15867918,1
jorda,13541679,1
francesco1975,13755673,1
finaliteration,13973391,1
gauravphoenix,15384262,1
scoj,15384262,1
cm2187,14178397,1
njharman,14523523,1
KurtisL,15601729,1
BigIQ,15432720,1
kid64,14688684,1
mbrameld,15624677,1
Klingo,16000550,1
santoshalper,15624677,1
lalalander,14516538,1
cestith,14501894,1
ainiriand,15502074,1
pasbesoin,14002821,1
johnmc408,15237896,1
pedalpete,13509509,1
wheresvic1,14718089,1
trapperkeeper74,15116719,1
rajarojo,14996715,1
ap46,15050841,1
aorth,15049171,1
wdb,15050841,1
nikcub,13450143,1
thinkcontext,14892980,1
chicob,14892980,1
RSO,13301832,1
wutbrodo,15965653,1
donohoe,14952787,1
devrandomguy,14952787,1
vog,13406119,1
dannypgh,15265507,1
felon123,14911467,1
sanjeetsuhag,13810764,1
thinkloop,14054785,1
MadWombat,15754287,1
holtalanm,14839178,1
jyriand,13856443,1
squarefoot,14998081,1
torpfactory,13419444,1
WhiteNoiz3,15845400,1
youmin,14238005,1
KozmoNau7,15222240,1
du_bing,15017126,1
cityzen,15250644,1
gankgu,14362975,1
astronautjones,15342758,1
_mb,15339983,1
dkochba,15384262,1
Zork212,13481218,1
WillyOnWheels,13867016,1
vivcomma,15824597,1
taude,15862494,1
PCaponetti,15148885,1
roundupReady,14752392,1
serveboy,15686653,1
AlaskaCasey,14688684,1
flavio81,14744783,1
cromwellian,15483231,1
sontek,13421608,1
parasj,15824597,1
taurath,15694926,1
antimatter,14952787,1
lsmod,13920111,1
mdip,13682949,1
chris_overseas,13683110,1
h1d,14923362,1
KIFulgore,14536410,1
nasirmaziz,15714318,1
justboxing,15332819,1
therealdrag0,15328889,1
Singletoned,15826445,1
mirekrusin,13370310,1
neya,15276833,1
taigamotors,15824597,1
adv0r,14552615,1
yread,14136081,1
zimzalabim,13301832,1
hpio,13931969,1
piyush_soni,15256603,1
otakucode,15281455,1
sajithdilshan,14531578,1
gmarx,14105721,1
trollied,15409376,1
graphememes,15021427,1
softwarelimits,14087002,1
wickedlogic,14090419,1
kemonocode,14414712,1
sna1l,14806393,1
jMyles,13394900,1
ssijak,14075720,1
BarkMore,13547089,1
ChuckMcM,14986324,1
vinitagr,14774167,1
ska,14159085,1
zpallin,15749150,1
ksk,15747519,1
The_Sponge,15148885,1
xsegfault,14115826,1
geophile,16025112,1
tyingq,13533661,1
jsdario,15368353,1
nameless912,15368353,1
mgarfias,13886105,1
victorquinn,15384262,1
asood123,15384262,1
urbit,15384262,1
aaronharsh,15384262,1
quadrature,15384262,1
dave_ambike,14688684,1
ramtatatam,15763013,1
vicentereig,15601729,1
k70841,15601729,1
dweekly,15246197,1
quantum_state,14836653,1
adrr,15148885,1
outsidetheparty,14495405,1
LeoNatan25,14350293,1
neddenriep,15384262,1
no1youknowz,13831277,1
wnevets,13551610,1
danielnc,13541679,1
redm,15920618,1
erikrothoff,15054252,1
protoster,15611122,1
palad1n,15281455,1
anotheryou,13593814,1
VanillaCafe,15500836,1
koolba,13653669,1
kibwen,15276833,1
Annatar,14959288,1
techolution,15148885,1
msoad,14998081,1
aprilzero,14023198,1
ppandey,13541679,1
zanny,14218270,1
spectrum1234,13529213,1
tenryuu,15927132,1
retreatguru,13364583,1
dwe3000,14189392,1
Cuntnugget,14786358,1
Cuntnugget,14786358,1
HNaTTY,13642662,1
apu,14238005,1
Domenic_S,15451060,1
headcanon,15451442,1
sverhagen,15210022,1
imjustsaying,15421704,1
vivaamerica,14048812,1
galaxyLogic,15243202,1
Arkdy,14497295,1
acabal,13297792,1
EternalData,13876514,1
neom,13707547,1
bryanh,13607890,1
dsnuh,15629308,1
mrkgnao,13922419,1
secabeen,14002821,1
ma-nu,13741746,1
known,14026984,1
stolk,14028842,1
upofadown,14463989,1
nmelo,14023198,1
seibelj,13726274,1
marknadal,14564182,1
mikebenfield,14564182,1
sova,13629593,1
blintz,13629593,1
billconan,14002821,1
omarforgotpwd,13385873,1
ABCLAW,14643712,1
mushishi,15400037,1
rjurney,14807779,1
adventured,15031922,1
sebleon,15478078,1
jdietrich,14782294,1
chirau,15591441,1
spraak,13406638,1
deepnotderp,13406638,1
in9,14547393,1
donald123,13840282,1
beaugunderson,14960597,1
snambi,14962634,1
jrbapna,15601729,1
tlogan,14313797,1
chrisbolin,15079619,1
jalaziz,14962634,1
cefthurston,15451442,1
cloin,15451442,1
cesarb,15657887,1
dugmartin,13660086,1
addstructure,13301832,1
Dlotan,14644539,1
justin_vanw,13330611,1
timthelion,15790687,1
aSockPuppeteer,15940318,1
bane,14108797,1
rrggrr,14304088,1
wslh,15747650,1
pbreit,14469645,1
throwme_1980,14782294,1
apexalpha,15655840,1
madphrodite,13922419,1
redthrow,14073223,1
kobeya,15309393,1
certchain,13607359,1
blunte,15243202,1
eksemplar,15243202,1
userbinator,15795808,1
redorb,13421298,1
JohnTHaller,15168394,1
simias,13733481,1
scriptproof,13966054,1
deathanatos,13982620,1
