anime_id,title,alpha,omega,zeta
255,Jungle wa Itsumo Hare nochi Guu Final,49,213,149
12795,Yajikita Gakuen Douchuuki,135,61,195
31904,Big Order (TV),42,121,167
13587,Persona 4 the Animation: No One is Alone,196,10,169
30911,Tales of Zestiria the X,183,4,157
7619,Gegege no Kitarou (1996),109,15,49
15453,Shinryaku! Ika Musume: Kore ga Umi e no Ai Jana-ika!,103,164,89
6275,Pokemon Fushigi no Dungeon: Sora no Tankentai - Toki to Yami wo Meguru Saigo no Bouken,27,207,173
30896,Love Live! School Idol Project: μ&#039;s →NEXT LoveLive! 2014 - Endless Parade Encore Animation,162,68,188
28979,To LOVE-Ru Darkness 2nd,71,47,157
33308,Tantei Opera Milky Holmes: Fun Fun Party Night♪ - Ken to Janet no Okurimono,33,15,49
3053,Ganbare! Kickers,133,149,200
3290,Vampiyan Kids,126,219,178
34745,Mahoujin Guruguru (2017),49,213,131
11799,Midori no Neko,109,15,49
12673,Papa no Iukoto wo Kikinasai!: Pokkapoka,213,147,82
3760,Grimm Douwa: Kin no Tori,109,15,207
886,Amaenaide yo!! Katsu!!,131,106,49
33002,Panpaka Pants W-O-New!,135,61,95
405,Blood: The Last Vampire,89,57,47
20365,Another: Misaki Mei - Shizukani,178,187,10
26015,Backkom: Jung-gug Gijeogwi,47,219,68
32920,Yongshi,64,61,48
183,Whistle!,69,68,178
19511,Naruto Shippuuden: Sunny Side Battle,86,180,103
34420,Isekai Izakaya: Koto Aitheria no Izakaya Nobu,162,68,207
19109,Fate/kaleid liner Prisma☆Illya Specials,94,133,133
3009,Tiger Mask,133,149,178
6959,GA: Geijutsuka Art Design Class OVA,190,31,175
2263,Sonic★the★Hedgehog,187,178,178
4156,Ichigo Mashimaro Episode 0,217,122,122
1224,Aquarian Age: Sign for Evolution,143,200,200
9100,Umi Monogatari: Marin no Kore Naani?,124,15,49
6114,Rainbow: Nisha Rokubou no Shichinin,142,185,29
8450,Guskou Budori no Denki,169,219,1
36828,Caligula,162,68,190
788,Eiken: Eikenbu yori Ai wo Komete,37,15,15
5539,Blassreiter: Navi,188,189,49
23293,Lupin the IIIrd: Jigen Daisuke no Bohyou,209,25,170
20849,Oni Chichi 2: Revenge,85,74,133
16782,Kotonoha no Niwa,171,41,29
2754,Cleopatra D.C.,124,15,196
22297,Fate/stay night: Unlimited Blade Works,152,41,29
4744,Akaneiro ni Somaru Saka,131,106,195
30740,Young Black Jack,183,4,108
2028,Zettai Muteki Raijin-Oh (1992),4,184,178
36827,Tantei Opera Milky Holmes: Arsene Karei naru Yokubou,169,219,49
32566,Noblesse: Pamyeol-ui Sijak,175,119,124
26243,Owari no Seraph,183,4,29
1689,Byousoku 5 Centimeter,171,41,29
16049,Toaru Kagaku no Railgun S,95,24,29
11553,Toradora!: Bentou no Gokui,220,105,157
35714,Yami Shibai 5,200,133,94
1764,Slam Dunk (Movie),188,189,91
1208,Tatsu no Ko Tarou,10,196,178
1121,Pokemon Advanced Generation: Nanayo no Negaiboshi Jirachi,114,201,82
33181,Nijiiro Days OVA,91,137,200
21495,Denpa Kyoushi,117,167,89
8216,Aa Harimanada,4,184,49
11615,Morita-san wa Mukuchi. 2,129,167,133
3887,Ookiku Furikabutte Special,49,213,124
9426,Pururun! Shizuku-chan,135,61,95
36456,Boku no Hero Academia 3rd Season,15,82,24
1163,Neo Ranga,192,196,178
18499,Yozakura Quartet: Tsuki ni Naku,200,133,109
4607,Tsuma to Mama to Boin,145,15,175
31101,"Aniki no Yome-san nara, Ore ni Hamerarete Hiihii Itteru Tokoro Da yo",14,15,116
415,Tonari no Yamada-kun,49,213,108
36991,Lupin III 3DCG,81,15,207
3222,Kiddy Grade: Maelstrom,119,175,200
3371,Ginga Eiyuu Densetsu Gaiden,209,25,126
1204,Kujira no Chouyaku,49,213,94
9706,Canaan: Minorikawa Report 201X Shanghai,188,189,49
1092,Mobile Suit Gundam III: Encounters in Space,106,193,169
35062,Mahoutsukai no Yome,95,24,29
4195,Kodomo no Jikan: Ni Gakki,68,122,169
127,Gate Keepers,187,178,175
31967,Dog Days&#039;&#039;: Gravure Talk,91,137,3
31156,"Kuusen Madoushi Kouhosei no Kyoukan: Lecty no, Ikimonogatari",117,167,66
1199,Nintama Rantarou,179,137,178
9332,.hack//Quantum,200,133,91
14293,Nerawareta Gakuen,149,59,126
24681,Kazoku Robinson Hyouryuuki: Fushigi na Shima no Flone Specials,146,61,176
2080,Majokko Club Yoningumi: A Kuukan kara no Alien X,169,219,178
30363,Shinmai Maou no Testament Burst,118,147,70
909,Geneshaft,89,57,140
6119,Cookin&#039; Idol Ai! Mai! Main!,169,219,49
35789,Yowamushi Pedal: Glory Line,69,68,68
37172,Nanatsu no Bitoku Specials,169,219,184
707,Comic Party Specials,25,196,140
36652,Piano no Mori (TV),69,68,25
2103,TO-Y,10,196,178
4866,Pico x CoCo x Chico,79,184,1
3859,Top Secret: The Revelation,173,175,117
7768,Tantei Opera Milky Holmes,210,31,86
1896,Akibakei Kanojo,177,15,49
14827,D.C.III: Da Capo III,129,167,133
13517,Ryuugajou Nanana no Maizoukin,117,167,187
10389,Momo e no Tegami,49,213,47
6377,Zan Sayonara Zetsubou Sensei,194,123,55
32956,Aware! Meisaku-kun,135,61,95
5753,Precure All Stars Movie DX: Minna Tomodachi☆Kiseki no Zenin Daishuugou!,56,137,89
600,Legend of Duo,151,68,172
14513,Magi: The Labyrinth of Magic,112,55,29
2952,Final Fantasy VII: Advent Children Complete,219,47,185
33391,Red Ash: Gearworld,91,137,178
24417,Maido! Urayasu Tekkin Kazoku,126,219,196
36894,Inazma Delivery: Dougyousha Attack-hen,191,65,125
1042,Bronze: Zetsuai Since 1989,151,68,178
25967,Backkom Sports,47,219,184
3035,Chouon Senshi Borgman,4,184,49
7580,Ikkitousen: Xtreme Xecutor,54,15,49
2391,SD Gundam Force,122,68,49
19873,Marude Dameo,105,61,176
4028,Slayers Revolution,11,155,109
33122,Pâtisserie no Monster,185,142,125
34474,Tsukipro The Animation,218,207,3
31098,Ushio to Tora (TV) 2nd Season,183,4,157
8876,Koe de Oshigoto! The Animation,68,122,126
33035,"Yuyushiki: Komarasetari, Komarasaretari",57,89,128
34602,Guomin Laogong Dai Huijia,165,137,200
16706,Kami nomi zo Shiru Sekai: Megami-hen,95,24,29
2382,Firestorm,169,219,1
189,Love Hina,100,111,126
15097,Tropical Kiss,154,137,137
1441,Ginga Tetsudou no Yoru,49,213,213
878,Zegapain,66,193,33
330,Midori no Hibi,100,111,47
34300,Quanzhi Fashi,214,99,190
3835,Ai no Gakkou Cuore Monogatari,169,219,178
16247,Satsujin Kippu wa Heart-iro,169,219,184
2412,Cambrian,52,15,49
31680,Super Lovers,181,193,126
11693,Match Uri no Shoujo,126,219,184
2785,OZ,169,219,196
14811,GJ-bu,161,4,169
29,Zipang,173,175,27
4177,Bounen no Xamdou,219,47,60
11703,Code:Breaker,149,59,147
25915,Sakura Capusule,169,219,184
2962,Digimon Adventure 02 Movies,74,108,108
5774,Seitokaichou ni Chuukoku,45,166,169
17423,Pink Lady Monogatari: Eikou no Tenshi-tachi,73,142,95
32697,Ozmafia!!,165,137,67
9441,Yume-iro Pâtissière SP Professional,130,113,201
2825,Arabian Nights: Sindbad no Bouken (TV),133,149,207
2215,Kishin Taisen Gigantic Formula,143,200,175
1029,Omoide Poroporo,49,213,157
36296,Hinamatsuri,15,82,126
31223,Phantasy Star Online 2 The Animation,42,121,49
9289,Hanasaku Iroha,95,24,55
34257,Cinderella Girls Gekijou,158,121,188
30137,Big Order,42,121,133
33739,Tian Xin Ge Ge,29,142,219
8961,Tono to Issho: Ippunkan Gekijou,156,164,209
5081,Bakemonogatari,21,55,205
33948,Hinako Note,189,133,109
37360,Imouto Paradise! 3 The Animation,14,15,68
29093,Grisaia no Meikyuu: Caprice no Mayu 0,197,24,24
36492,Road to You: Kimi e to Tsuzuku Michi,162,68,89
14247,Lunn wa Kaze no Naka,109,15,116
13835,Marimo no Hana: Saikyou Butouha Shougakusei Densetsu,103,164,167
16934,Chuunibyou demo Koi ga Shitai!: Kirameki no... Slapstick Noel,220,105,146
3166,Ayakashi,89,57,49
34756,Fuusen Inu Tinny: Nandaka Fushigi na - Kyouryuu no Kuni,55,142,219
34787,Idol Time PriPara,33,15,178
12393,Oyako Club,126,219,15
31478,Bungou Stray Dogs,183,4,104
2982,Yuuwaku,145,15,175
2593,Kara no Kyoukai 1: Fukan Fuukei,50,41,97
33091,Planetarian: Chiisana Hoshi no Yume,183,4,157
2422,Kenritsu Chikyuu Boueigun,82,15,196
1936,Misute♡naide Daisy,169,219,178
23273,Shigatsu wa Kimi no Uso,51,41,29
13993,Goulart Knights: Evoked the Beginning White,91,137,200
24029,Shijou Saikyou no Deshi Kenichi Specials,188,189,49
1002,Top wo Nerae 2! Diebuster,70,169,64
31848,Ojisan to Marshmallow,189,133,133
32051,One Piece: Adventure of Nebulandia,31,190,89
36043,Net-juu no Susume Special,1,47,126
33026,Time Bokan 24,165,137,116
8740,One Piece Film: Strong World Episode 0,31,190,157
1253,Saint Seiya: Meiou Hades Meikai-hen,121,165,91
31853,Biohazard: Vendetta,175,119,103
645,Hikaru no Go: Journey to the North Star Cup,36,157,169
8133,Precure All Stars Movie DX2: Kibou no Hikari☆Rainbow Jewel wo Mamore!,56,137,89
1607,Venus Versus Virus,170,209,167
35590,Aware! Meisaku-kun: DVD Hatsubai Kettei!,185,142,125
28907,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri",197,24,29
487,Girls Bravo: Second Season,131,106,15
10470,God Eater Prologue,175,119,160
5928,Kigyou Senshi Yamazaki: Long Distance Call,62,142,219
31056,Fate/kaleid liner Prisma☆Illya 2wei Herz! Specials,94,133,133
435,Magic Knight Rayearth,99,149,163
5953,Mahou no Princess Minky Momo: Yume wo Dakishimete,4,184,149
36470,Tada-kun wa Koi wo Shinai,175,119,124
18039,Rescue Me!,141,159,133
243,Gravitation,45,166,169
28915,Hidamari Sketch x ☆☆☆ Recap,193,15,49
5034,Shikabane Hime: Kuro,137,179,169
32415,Garo: Honoo no Kokuin - Home,69,68,68
11339,A-Channel+smile,129,167,124
30437,Wakako-zake,200,133,122
1300,Omishi Mahou Gekijou: Risky★Safety,10,196,175
900,Dragon Ball Z Movie 07: Kyokugen Battle!! Sandai Super Saiyajin,182,33,126
33323,"Kamisama Hajimemashita: Kamisama, Shiawase ni Naru",15,82,124
9608,Yuri Seijin Naoko-san,180,86,69
9917,Pokemon Best Wishes!: Victini to Kuroki Eiyuu Zekrom,38,207,49
36956,Jewelry The Animation,14,15,116
34324,Chiryokumaru,91,137,200
28825,Himouto! Umaru-chan,1,47,157
6964,Yuu☆Yuu☆Hakusho Picture Drama,187,178,178
21409,The iDOLM@STER Cinderella Girls 2nd Anniversary PV,57,89,89
20431,Hoozuki no Reitetsu,200,133,126
13535,Binbougami ga!,194,123,24
30385,Valkyrie Drive: Mermaid,117,167,167
262,Happy☆Lesson: The Final,170,209,140
19613,New Initial D Movie: Legend 1 - Kakusei,209,25,124
25661,Mikan Enikki Specials,157,195,184
7667,Dr. Slump Movie 03: Arale-chan Hoyoyo! Sekai Isshuu Dai Race,17,15,49
33392,Gakuen Handsome,165,137,100
12637,"Mogyutto ""Love"" de Sekkinchuu!",5,201,109
21039,Gatchaman Crowds Insight,200,133,47
7135,Mahou Sensei Negima! Anime Final,129,167,156
21663,Last Orders,82,15,196
16694,Sankarea: Wagahai mo... Zombie de Aru...,161,4,82
4789,ef: A Tale of Melodies.,152,41,97
7262,Kagirohi: Shaku Kei,163,137,116
7059,Black★Rock Shooter (OVA),137,179,157
31560,Miss Monochrome: The Animation 3,129,167,133
34086,Tales of Zestiria the X 2nd Season,183,4,126
36569,Nanatsu no Taizai: Tsumi no Kokuhaku Dennou Grimoire!,91,137,207
2753,Ushiro no Shoumen Daare,133,149,213
29837,"Yakushiji Ryouko no Kaiki Jikenbo: Hamachou, Voice & Fiction",157,195,125
3652,Higurashi no Naku Koro ni Rei,176,47,123
31621,Ooyasan wa Shishunki!,189,133,133
11841,Qin Shi Ming Yue: Ye Jin Tianming,123,61,49
15951,Amagami SS+ Plus Picture Drama,117,167,69
12685,Code Geass: Hangyaku no Lelouch - Nunnally in Wonderland,178,187,4
17811,Kyoto Animation: Hassou-hen,77,137,89
30649,Shin Atashin&#039;chi,109,15,178
34662,Fate/Apocrypha,183,4,157
10191,Katte ni Kaizou,129,167,109
16910,Namiuchigiwa no Muromi-san,129,167,133
1962,Chikyuu Bouei Kazoku,109,15,178
2405,Hello! Lady Lynn,133,149,178
12049,Fairy Tail Movie 1: Houou no Miko,75,4,157
3444,The☆Ultraman,109,15,207
6065,Lemon Angel YJ-ban,169,219,1
159,Boukyaku no Senritsu,143,200,140
10417,Gyo,89,57,109
22673,Kuroko no Basket 2nd Season NG-shuu,140,190,82
1185,Battle Athletess Daiundoukai,192,196,178
11079,Kill Me Baby,129,167,151
2512,Detective Conan OVA 02: 16 Suspects,39,207,124
34719,the FLY BanD!,96,142,95
949,Top wo Nerae! Gunbuster,70,169,104
474,Macross Plus,147,213,47
4794,Pokemon: Pikachu no Dokidoki Kakurenbo,127,207,173
1779,Bakunyuu Shimai,52,15,49
33034,Kiniro Mosaic: Pretty Days,57,89,201
343,Tsukuyomi: Moon Phase,13,167,201
9793,Senjou no Valkyria 3: Tagatame no Juusou,188,189,10
29101,Grisaia no Kajitsu Specials,172,133,133
25519,Yuuki Yuuna wa Yuusha de Aru,80,109,126
24227,Nisekoi OVA,1,47,157
34235,Pittanko! Nekozakana,29,142,219
35770,Hungry Days: Aoharu ka yo.,156,164,188
4705,Tengen Toppa Gurren Lagann: Parallel Works,3,122,193
2049,Kouryuu Densetsu Villgust,124,15,49
632,Mahoromatic End Year Special,119,175,175
636,Juubee-chan 2: Siberia Yagyuu no Gyakushuu,192,196,175
3318,Kimi ga Nozomu Eien: Next Season,207,111,33
16347,Usavich V,156,164,94
142,Kamikaze Kaitou Jeanne,130,113,189
3614,Yakushiji Ryouko no Kaiki Jikenbo,89,57,162
3820,Space Station No.9,156,164,178
37254,Last Period: Owarinaki Rasen no Monogatari,158,121,89
16662,Kaze Tachinu,150,41,29
34973,Love Live! Sunshine!! 2nd Season,80,109,126
3394,Kimagure Orange☆Road: Shounen Jump Special,186,175,178
3060,Dallos,201,196,175
33221,Mobile Suit Gundam Thunderbolt: December Sky,209,25,33
3676,Machine Robo: Cronos no Dai Gyakushuu,4,184,1
25491,Megumi to Taiyou III: Kajuu Gummi Tweet Fantasy - Timeline World,169,219,184
6030,Needless,137,179,82
369,Boogiepop wa Warawanai: Boogiepop Phantom,70,169,123
16436,Tenshi no Drop,165,137,137
6209,Macross 7 Plus,187,178,189
1690,Bokurano,219,47,146
10549,Precure All Stars GoGo Dream Live!,148,207,200
3101,F-Zero: Falcon Densetsu,187,178,178
1472,City Hunter 3,167,117,103
380,Fushigi Yuugi OVA,160,149,196
15059,Initial D Fifth Stage,44,169,126
32267,Kowaremono: Risa The Animation,163,137,89
32151,Senki Zesshou Symphogear GX: Senki Zesshou Shinai Symphogear,162,68,188
33964,91 Days Recap,175,119,190
63,DearS,131,106,195
17491,Garden,120,137,89
11017,Battle Spirits: Heroes,193,15,207
25599,Vampiyan Kids Promotion,146,61,195
2706,Bakusou Kyoudai Let&#039;s & Go WGP,155,207,89
32828,Amaama to Inazuma,1,47,157
31964,Boku no Hero Academia,78,55,29
6794,Kurokami: Tora to Tsubasa,188,189,162
5675,Basquash!,89,57,156
13851,To LOVE-Ru Darkness OVA,71,47,135
2799,Hello! Sandybell,133,149,178
31851,Dog Days&#039;&#039;: Limone Resort Tenbou Onsen!,91,137,49
14829,Fate/kaleid liner Prisma☆Illya,28,4,126
13731,Eureka Seven: New Order,188,189,175
14893,"Dakara Boku wa, H ga Dekinai. OVA",32,66,49
2062,Gall Force 3: Stardust War,192,196,178
5032,Cobra The Animation,187,178,178
4382,Suzumiya Haruhi no Yuuutsu (2009),95,24,55
28207,Ketsuekigata-kun! 2,111,207,89
30289,Dededen,126,219,196
10715,Towa no Quon 4: Guren no Shoushin,22,82,169
34519,Mobile Suit Gakuen: G-Reco Koushien,126,219,15
271,Gad Guard,187,178,175
8287,SD Gundam Sangokuden Brave Battle Warriors,187,178,178
27629,Tantei Kageki Milky Holmes TD,103,164,188
31919,PriPara Movie: Mi~nna no Akogare♪ Let&#039;s Go☆Prix Paris,33,15,149
4282,Kara no Kyoukai 5: Mujun Rasen,50,41,97
6068,Sensei no Ojikan: Doki Doki School Hours OVA,143,200,49
14189,Tasogare Otome x Amnesia: Taima Otome,161,4,126
32215,High School DxD BorN: Yomigaeranai Fushichou,172,133,4
34776,Eureka Seven AO Final Episode: One More Time - Lord Don&#039;t Slow Me Down,179,137,207
1115,Handsome Girl,91,137,200
28283,Sengoku Musou,162,68,49
884,Shin Angyo Onshi,89,57,57
33572,Idol Memories,165,137,89
33338,One Piece: Heart of Gold,31,190,169
11445,UFO Princess Valkyrie: Recap,124,15,178
10418,Deadman Wonderland: Akai Knife Tsukai,116,148,169
31859,Hai to Gensou no Grimgar,197,24,29
2209,V.G.Neo The Animation,52,15,49
4355,Tsuukin Kairaku: Chikan de Go!!,52,15,178
14753,Hori-san to Miyamura-kun,49,213,124
1410,IGPX: Immortal Grand Prix (2005) 2nd Season,187,178,178
9000,Toaru Hikuushi e no Tsuioku,184,4,126
31128,Arslan Senki (TV): Dakkan no Yaiba,175,119,119
20767,Noragami OVA,15,82,146
27619,Ane Log: Moyako Neesan no Honpen wo Tobidashite Tomaranai Monologue,117,167,49
9790,Sora no Otoshimono: Tokeijikake no Angeloid,161,4,157
30915,Kekkai Sensen: Soresaemo Saitei de Saikou na Hibi,175,119,109
8134,"Keroro Gunsou Movie 5: Tanjou! Kyuukyoku Keroro, Kiseki no Jikuu-jima, de arimasu!!",179,137,178
5397,Usavich III,156,164,213
35510,Seizei Ganbare! Mahou Shoujo Kurumi,157,195,184
3841,Chi&#039;s Sweet Home,49,213,193
27663,Baby Steps 2nd Season,65,157,105
34167,Cocolors,18,61,195
9988,Otome wa Boku ni Koishiteru: Futari no Elder The Animation,129,167,167
32930,Fairy Tail OVA (2016),175,119,10
6980,Kaidan Restaurant,156,164,172
9465,Break Blade 4: Sanka no Chi,184,4,146
31044,Kamisama Minarai: Himitsu no Cocotama,33,15,149
22541,Oniku Daisuki! Zeushi-kun,126,219,184
783,Miami Guns,192,196,178
9731,Nurarihyon no Mago Recaps,84,209,10
664,Fullmetal Alchemist: Reflections,116,148,169
23317,Kuroshitsuji: Book of Murder,15,82,146
31439,Wagamama High Spec,158,121,133
35286,Henkei Shoujo,165,137,89
34284,Yuuki Yuuna wa Yuusha de Aru: Washio Sumi no Shou,80,109,109
2623,Flanders no Inu (Movie),167,117,42
11889,The iDOLM@STER: 765 Pro to Iu Monogatari,166,52,169
4983,Hells,113,164,162
35838,Shoujo Shuumatsu Ryokou,195,157,55
9202,Seikon no Qwaser: Jotei no Shouzou,129,167,133
36160,Yaoguai Mingdan 2nd Season,193,15,207
37033,Emiya-san Chi no Kyou no Gohan,57,89,124
3085,Koharu Biyori,170,209,15
8812,Alice SOS,126,219,15
7053,Fault!!,154,137,109
13117,Hakuouki Movie 1: Kyoto Ranbu,168,82,10
32664,Bananya,158,121,170
961,Virtua Fighter,187,178,178
34030,Bokura no Sex,14,15,116
34156,PePePePengiin,135,61,95
31280,Selector Destructed WIXOSS Movie,57,89,124
3514,Noramimi,126,219,178
36180,Clock Lock Works,191,65,125
20177,Gin no Otoko,157,195,125
395,Gantz 2nd Stage,110,4,60
24847,Ichigeki Sacchuu!! Hoihoi-san: Legacy,82,15,178
870,Dragon Half,192,196,214
244,Agatha Christie no Meitantei Poirot to Marple,10,196,178
2614,Mirai Shounen Conan: Kyodaiki Gigant no Fukkatsu,81,15,49
36551,Lalala Lala-chan: Patapata Daisensou,55,142,219
13303,Usogui,126,219,184
10015,Yu☆Gi☆Oh! Zexal,132,68,173
35880,Yowamushi Pedal: Re:Generation,81,15,207
21325,Pupipo!,200,133,91
36934,Captain Tsubasa (2018),92,170,25
34615,Usakame Special,91,137,116
36327,Fate/Apocrypha: Seihai Daisen Kaimaku-hen,162,68,207
30365,Shinmai Maou no Testament Burst OVA,172,133,49
9982,Fairy Tail OVA,75,4,157
2099,Silent Möbius: The Motion Picture,192,196,178
24175,Nozo x Kimi,172,133,133
21507,Soul Eater NOT!,35,167,10
23847,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku,139,55,29
29085,Sei Yariman Sisters Pakopako Nikki The Animation,102,137,149
2862,Tokineiro,52,15,196
8840,Senkou no Night Raid: Yogen,69,68,129
20931,Oneechan ga Kita,189,133,133
4732,Grope: Yami no naka no Kotoritachi,145,15,68
4087,Michiko to Hatchin,219,47,146
16512,Devil Survivor 2 The Animation,149,59,126
2602,Kenkou Zenrakei Suieibu Umishou,68,122,165
13667,Naruto: Shippuuden Movie 6 - Road to Ninja,76,126,29
34393,Room Mate,165,137,137
4872,Goku Sayonara Zetsubou Sensei,194,123,24
32684,Suki na Mono wa Suki Dakara Shou ga Nai!!: Onsen ni Ikou!,111,207,178
1927,Gakuen Tokusou Hikaruon,124,15,49
8316,Kawasaki Frontale x Tentai Senshi Sunred,126,219,219
2079,Majuu Senshi Luna Varga,82,15,178
34754,Rilu Rilu Fairilu: Yousei no Door,169,219,184
6438,Detective Conan OVA 09: The Stranger in 10 Years...,39,207,124
72,Full Metal Panic? Fumoffu,125,157,97
10827,Wizard Girl Ambitious,85,74,116
20047,Sakura Trick,28,4,126
25537,Fate/stay night Movie: Heaven&#039;s Feel - I. Presage Flower,183,4,123
33242,IS: Infinite Stratos 2 - Infinite Wedding,117,167,49
34375,Yuuki Yuuna wa Yuusha de Aru: Washio Sumi no Shou 2 - Tamashii,80,109,89
16700,Higurashi no Naku Koro ni Kaku: Outbreak,178,187,4
6948,Bakemonogatari Recap,207,111,169
25517,Magic Kaito 1412,183,4,169
25987,Tensai Bakavon: Yomigaeru Flanders no Inu,97,142,95
17791,Kyoto Animation: Ikitaku Naru Omise-hen,77,137,170
5962,Metal Fight Beyblade,132,68,173
34798,Yuru Camp△,195,157,55
10161,No.6,15,82,18
23305,Shin Sei Yariman Gakuen Enkou Nikki The Animation,102,137,116
34723,Youjo Shenki Episode 0,103,164,49
10709,Manga Nihon Keizai Nyuumon,73,142,95
33023,Touken Ranbu: Hanamaru,218,207,100
962,Aria The Natural,9,41,41
6162,Tailenders,89,57,91
8861,"Yosuga no Sora: In Solitude, Where We Are Least Alone.",71,47,157
6880,Deadman Wonderland,197,24,29
3672,Tottemo! Luckyman,81,15,49
6625,Nono-chan,126,219,178
14283,Vividred Operation,35,167,133
32902,Mahoutsukai no Yome: Hoshi Matsu Hito,95,24,29
4094,Batman: Gotham Knight,53,213,148
18227,Bakujuu Gasshin Ziguru Hazeru,185,142,219
4186,Chrome Shelled Regios,137,179,126
7740,Queen&#039;s Blade: Gyokuza wo Tsugu Mono Specials,141,159,49
8985,Yojouhan Shinwa Taikei Specials,49,213,193
13183,Fate/Zero Remix,140,190,133
37272,Kujira no Kora wa Sajou ni Manabu!,193,15,49
1631,Eureka Seven: Navigation ray=out,188,189,175
29876,Chu Feng: B.E.E,42,121,99
381,Fushigi Yuugi OVA 2,160,149,200
32876,Nameko: Sekai no Tomodachi,135,61,95
7597,"Boku, Otaryman.",156,164,140
612,PetoPeto-san,103,164,188
32895,Chijoku no Seifuku,102,137,116
476,Ginban Kaleidoscope,130,113,165
1771,Ring ni Kakero 1: Nichibei Kessen-hen,124,15,49
28205,Fastening Days,49,213,170
24405,World Trigger,183,4,169
17601,Non-tan to Issho,34,61,195
1642,Sugar Sugar Rune,160,149,89
34414,Nanbaka 2,175,119,82
23385,Kyoukai no Kanata: Shinonome,15,82,157
34103,Danganronpa 3: The End of Kibougamine Gakuen - Kibou-hen,196,10,146
3403,The Guts!,177,15,68
18845,Ninja Hattori-kun (2012),169,219,49
3656,Monochrome Factor,45,166,144
13659,Ore no Imouto ga Konnani Kawaii Wake ga Nai.,161,4,55
21185,Baby Steps,65,157,105
2065,Gall Force: New Era,192,196,49
8624,Digimon Xros Wars,0,144,173
33456,Fate/kaleid liner Prisma☆Illya 3rei!! Specials,94,133,187
483,Kurau Phantom Memory,173,175,155
31463,"Maemilggot, Unsu Joeun Nal, Geurigo Bombom",123,61,95
182,Tenkuu no Escaflowne,219,47,157
